id:long,start-node:long,end-node:long,length:double,maximum-speed:int,lanes:int,road-type:string,name:string,surface:string,lit:string
18693,1952722434,1952722445,27.090009044537407,30,1,residential,Borisoglebsker Straße,,
18694,1952722434,1952722445,24.380159742130445,30,1,residential,Borisoglebsker Straße,,
18695,1952722443,1952722424,3.3273979001054053,32,1,residential,Eberswalder Straße,,
18696,1952722443,1952722415,43.81665006589417,32,1,residential,,,
18697,1952722443,286911981,48.545643043887935,32,1,residential,Eberswalder Straße,,
18698,1952722445,283231371,57.42108577091584,30,1,residential,Borisoglebsker Straße,,
18699,1952722445,1952722434,24.380159742130445,30,1,residential,Borisoglebsker Straße,,
18700,1952722445,1952722434,27.090009044537407,30,1,residential,Borisoglebsker Straße,,
18701,1953886346,29429113,191.99074666235464,30,1,residential,Kasseler Straße,,
18702,1953886346,2325737373,133.86306814678161,30,1,residential,Kasseler Straße,,
18703,1953886346,29429106,219.32974819358955,30,1,residential,Dresdener Straße,,
18704,1955830064,283292675,125.79817631928054,32,1,residential,Hasenwinkel,,
18705,1955830064,1955830064,37.664523829720984,32,1,residential,Hasenwinkel,,
18706,1955830064,1955830064,37.664523829720984,32,1,residential,Hasenwinkel,,
18707,1955830073,269545344,74.70403782076048,30,1,residential,Im Wiesengrund,,
18708,1955830073,269545796,148.6509040176028,30,1,residential,Im Wiesengrund,,
18709,1955830073,283292675,83.41787985444296,32,1,residential,Fasanenbusch,,
18710,1957681145,463764278,199.41222551561518,50,2,secondary,Flughafendamm,,
18711,1958646075,251058046,63.95337840940792,30,1,residential,Brautstraße,,
18712,1958646075,655317046,121.21500762411421,50,1,secondary,Osterstraße,,
18713,1960476107,581116414,299.74708241608676,33,1,living_street,Neustadtswall,,
18714,1964258654,30210481,30.260398851807253,50,2,secondary,Große Sortillienstraße,,
18715,1964258654,25936467,231.83794351933716,50,2,secondary,Am Neustadtsbahnhof,,
18716,1965996544,29332082,44.40178645446637,50,2,tertiary,Findorffstraße,,
18717,1965996544,29164743,20.251862712632263,50,2,tertiary,Findorffstraße,,
18718,1966391459,26048767,13.445342866862338,50,3,primary,Dobbenweg,,
18719,1966391527,25734014,88.59990682311405,50,2,primary,Rembertiring,,
18720,1966436788,2131135641,214.03545241437422,50,2,secondary,Am Wall,,
18721,1966436788,25938760,101.65296917964815,50,2,secondary,Am Wall,,
18722,1966436797,25938760,9.078419968688806,50,2,secondary,Doventorstraße,,
18723,1966436797,1966436788,101.73787547592181,50,1,secondary,Am Wall,,
18724,1966436805,250798555,46.203171381795826,50,1,secondary,Doventor,,
18725,1966436805,25938761,35.2091787190166,50,2,secondary,Doventor,,
18726,1966685000,25938662,122.2238830228633,50,2,secondary,Am Brill,,
18727,1966685000,25752922,8.431616937871931,50,2,secondary,Bürgermeister-Smidt-Straße,,
18728,1966685849,314934728,147.07393706699142,50,2,secondary,Daniel-von-Büren-Straße,,
18729,1967022531,25233382,10.371563519918091,50,2,unclassified,Neuenlander Ring,,
18730,1967022531,3295714538,79.58478240527235,50,2,primary,Neuenlander Straße,,
18731,1967022532,1967022531,12.53109517009464,50,4,primary,Neuenlander Straße,,
18732,1968608935,162023658,108.8119630806706,50,3,secondary,Breitenweg,,
18733,1968608935,30736583,24.203247264736678,50,1,secondary_link,,,
18734,1968618309,2969606980,224.78420349619847,69,2,motorway_link,,,
18735,1969238885,1969238893,53.133923819466965,33,1,living_street,Wasserkunst,,
18736,1969238893,1969238916,99.86183350929048,30,1,residential,Tanzwerder,,
18737,1969238893,1969238885,53.133923819466965,33,1,living_street,Wasserkunst,,
18738,1969238893,1969238906,417.8825745857006,30,1,residential,Tanzwerder,,
18739,1969238893,1969238906,85.83696951572482,30,1,residential,Wasserkunst,,
18740,1969238906,30213410,79.1775427646344,30,1,residential,Wasserkunst,,
18741,1969238906,1969238893,417.8825745857006,30,1,residential,Tanzwerder,,
18742,1969238906,1969238893,85.83696951572482,30,1,residential,Wasserkunst,,
18743,1969238916,1969238893,99.86183350929048,30,1,residential,Tanzwerder,,
18744,1969238916,1969238992,81.71856544372673,30,1,residential,Werdertor,,
18745,1969238916,1969238992,301.4439589582513,30,1,residential,Oberländer Hafen,,
18746,1969238916,2381213955,25.817566156334408,33,1,living_street,Werdertor,,
18747,1969238992,1969238916,81.71856544372673,30,1,residential,Werdertor,,
18748,1969238992,1969238916,301.44395895825136,30,1,residential,Oberländer Hafen,,
18749,1969238992,1969239046,84.32144247929043,30,1,residential,Werdertor,,
18750,1969239046,1969238992,84.32144247929043,30,1,residential,Werdertor,,
18751,1969239046,30213410,105.8063574861909,30,1,unclassified,Werderstraße,,
18752,1969239046,30213405,240.38398471440453,30,1,unclassified,Werderstraße,,
18753,1970663010,1311210015,45.584760962608655,50,1,unclassified,Buntentorsteinweg,,
18754,1973958559,31277138,166.89866053339344,60,2,motorway_link,,,
18755,1973958559,32343123,152.7546619059983,50,2,motorway_link,,,
18756,1973966331,26574110,202.89420495982702,50,1,residential,Leobener Straße,,
18757,1973966331,1973966340,41.79267909555344,50,1,residential,Leobener Straße,,
18758,1973966340,20980487,191.59749393480269,50,2,tertiary,Hochschulring,,
18759,1973966340,1973966341,9.554489152146575,50,2,tertiary,Hochschulring,,
18760,1973966341,1973966331,42.159175779426015,50,1,residential,Leobener Straße,,
18761,1973966341,1973966340,9.554489152146575,50,2,tertiary,Hochschulring,,
18762,1973966341,26572659,155.2347830081885,50,2,tertiary,Hochschulring,,
18763,1979521876,252831008,9.85566409839205,50,1,secondary,Waller Heerstraße,,
18764,1979521876,252831011,46.53188599980753,30,1,residential,Alter Winterweg,,
18765,1981972517,20980492,9.45161188388693,50,2,tertiary,Hochschulring,,
18766,1981972517,1679655449,208.57802533673555,50,2,tertiary,Hochschulring,,
18767,1981972517,1981972564,30.579524536472128,50,1,residential,Am Fallturm,,
18768,1981972564,20980492,30.542617701328716,50,1,residential,Am Fallturm,,
18769,1981972564,20980493,178.94742837416663,50,1,residential,Am Fallturm,,
18770,1982104940,26574106,114.81878970703369,50,1,residential,Fahrenheitstraße,,
18771,1983310657,262720867,20.009317764636453,41,1,unclassified,Heinrich-Klenke-Weg,,
18772,1983310657,30796423,14.504203792589111,41,1,unclassified,Heinrich-Klenke-Weg,,
18773,1983310657,30796504,266.1833045238235,5,1,unclassified,Heinrich-Klenke-Weg,,
18774,1983494697,29037791,20.239688075055362,30,1,residential,Schweinfurter Weg,,
18775,1984331741,1419459360,21.310343779165194,50,2,tertiary,Hochschulring,,
18776,1984331741,20995636,1301.866820625372,50,2,tertiary,Hochschulring,,
18777,1984331741,2794980877,15.501274922604019,41,1,unclassified,,,
18778,1985472790,1679655419,34.357417810168215,50,2,residential,Spittaler Straße,,
18779,1985472790,21436577,47.9418143760673,50,1,trunk_link,Spittaler Straße,,
18780,1985526651,1985526661,12.251160617688738,50,3,primary,Autobahnzubringer Horn-Lehe,,
18781,1985526661,26559843,9.783924902651078,41,1,unclassified,Haferwende,,
18782,1985526661,26780263,87.21197536731425,50,2,primary,Autobahnzubringer Horn-Lehe,,
18783,1985692594,26160599,99.04976357922273,30,1,residential,Carl-Schurz-Straße,,
18784,1985692594,242160893,67.06839977889987,30,1,residential,Carl-Schurz-Straße,,
18785,1985692594,26160584,154.53745426810156,30,1,residential,Georg-Gröning-Straße,,
18786,1985692594,26160572,139.67058584850892,30,1,residential,Georg-Gröning-Straße,,
18787,1986302483,31075556,111.96030710892673,30,1,residential,Bremer Straße,,
18788,1986302483,31075564,64.18265230775462,30,1,residential,Berliner Straße,,
18789,1987081939,21638660,39.90788181060606,50,1,secondary,Am Dobben,,
18790,1987081939,1966391459,54.204262384049656,50,2,secondary,Dobbenweg,,
18791,1987258766,1987258783,10.898473123025168,50,2,tertiary,Lüneburger Straße,,
18792,1987258766,1910065257,113.85607333638272,50,1,tertiary,Hamburger Straße,,
18793,1987258783,2558866099,7.57026963465257,50,1,tertiary,Hamburger Straße,,
18794,1987258783,1678677160,42.55206681986112,50,2,tertiary,Lüneburger Straße,,
18795,1989820630,1989820630,39.56289890455183,30,1,residential,Barbarossastraße,,
18796,1989820630,1989820653,115.52400108108598,30,1,residential,Barbarossastraße,,
18797,1989820645,1989820698,314.96780133235194,50,2,tertiary,Konrad-Adenauer-Allee,,
18798,1989820645,1989820698,320.30207154775405,50,1,residential,Konrad-Adenauer-Allee,,
18799,1989820653,244040183,112.91627738213518,30,1,residential,Barbarossastraße,,
18800,1989820653,26280964,65.01394137205298,30,1,residential,Barbarossastraße,,
18801,1989820653,1989820630,115.52400108108598,30,1,residential,Barbarossastraße,,
18802,1989820698,1910185731,51.872171058170366,50,3,tertiary,Konrad-Adenauer-Allee,,
18803,1991674252,29532098,21.81884854449376,30,1,residential,Grenzstraße,,
18804,1991674252,29532097,43.51340835840239,30,1,residential,Grenzstraße,,
18805,1991674281,25464786,11.116428898516496,50,2,primary,Nordstraße,,
18806,1991674281,1991674310,40.262031219498375,50,1,residential,Elisabethstraße,,
18807,1991674301,260269420,130.43316316196953,30,1,residential,Eintrachtstraße,,
18808,1991674301,2578908126,16.415588007450705,50,3,primary,Nordstraße,,
18809,1991674310,25464786,39.74428098289758,50,1,residential,Elisabethstraße,,
18810,1991674310,255360109,25.698771901830607,50,1,residential,Elisabethstraße,,
18811,1991674354,260068646,41.88489490395567,30,1,residential,Spiekerooger Straße,,
18812,1991674414,2383400682,50.85900915864928,33,1,living_street,Am Gut Walle,,
18813,1991674414,31308357,171.90872128351782,30,1,unclassified,Lange Reihe,,
18814,1991674414,705808959,200.33597940559883,30,1,unclassified,Lange Reihe,,
18815,1991674476,29627985,126.41427111711317,50,1,residential,Waller Heerstraße,,
18816,1991674476,30641448,20.035493748994682,50,1,unclassified,Waller Straße,,
18817,1991737546,1991737561,55.32249155791755,50,2,tertiary,Konsul-Smidt-Straße,,
18818,1991737546,252112128,567.798033382999,50,2,tertiary,Konsul-Smidt-Straße,,
18819,1991737556,1991737561,8.27613894704838,50,1,tertiary,Überseetor,,
18820,1991737556,1991737546,59.946985663951644,50,1,tertiary,Konsul-Smidt-Straße,,
18821,1991737556,1992118848,347.9630141673826,50,3,living_street,Jean-Monnet-Straße,,
18822,1991737561,1991737574,10.801307605955007,50,2,tertiary,Konsul-Smidt-Straße,,
18823,1991737561,252107987,128.53218067520586,50,2,tertiary,Überseetor,,
18824,1991737574,1991737556,9.585025520585491,50,1,tertiary,Überseetor,,
18825,1991737574,1991737591,77.98366357172156,50,1,tertiary,Konsul-Smidt-Straße,,
18826,1991737591,252107991,69.5924767595251,50,2,tertiary,Konsul-Smidt-Straße,,
18827,1991737591,1991737556,83.91354015351835,50,2,tertiary,Konsul-Smidt-Straße,,
18828,1991737604,252107987,9.8971734650451,50,2,unclassified,Am Waller Freihafen,,
18829,1991737604,1991737574,128.18351101514713,50,2,tertiary,Überseetor,,
18830,1991737624,252107984,10.50518581703549,50,2,unclassified,Am Waller Freihafen,,
18831,1991737624,1991737689,149.96880772805255,50,1,tertiary,Überseetor,,
18832,1991737624,2332761468,53.730282409785886,50,2,unclassified,Hafenstraße,,
18833,1991737689,1991737702,8.524475102459407,50,1,tertiary,Eduard-Suling-Straße,,
18834,1991737689,1991737740,70.20171014103536,50,1,unclassified,Überseetor,,
18835,1991737698,1991737689,9.285572248020285,50,1,tertiary,Eduard-Suling-Straße,,
18836,1991737698,252107984,145.1853987320629,50,1,tertiary,Überseetor,,
18837,1991737702,1991737698,8.672371839773165,50,1,tertiary,Überseetor,,
18838,1991737702,1991737783,140.26723904030553,50,1,tertiary,Eduard-Suling-Straße,,
18839,1991737726,252108188,153.26065899189794,50,1,unclassified,Tilsiter Straße,,
18840,1991737726,1991737702,35.82812979523069,50,1,unclassified,Überseetor,,
18841,1991737740,252107961,171.23145766678826,50,2,unclassified,Überseetor,,
18842,1991737740,1991737726,29.127001567968,50,1,unclassified,Überseetor,,
18843,1991737783,252107834,8.004060308004732,46,2,tertiary,Cuxhavener Straße,,
18844,1991737783,252108188,90.09928051970047,50,2,tertiary,Cuxhavener Straße,,
18845,1991737783,252107835,94.46826355033122,50,1,tertiary,Eduard-Suling-Straße,,
18846,1992022344,3369363228,246.6287787535519,50,2,primary,Nordstraße,,
18847,1992022718,10606613674,432.697309861814,50,3,unclassified,Hafenstraße,,
18848,1992022718,2279808610,87.06742850626317,50,2,unclassified,Hafenstraße,,
18849,1992118848,252112418,434.98880134047494,50,2,tertiary,Konsul-Smidt-Straße,,
18850,1992118848,252107991,134.6071549311697,50,2,tertiary,Konsul-Smidt-Straße,,
18851,1992118848,1991737556,347.9630141673827,50,3,living_street,Jean-Monnet-Straße,,
18852,1993172121,294112346,175.16195701431735,50,1,unclassified,Wiedaustraße,,
18853,1993172121,26559611,28.5451129217931,50,1,residential,Wiedaustraße,,
18854,1994249249,21316784,14.136813254143949,50,1,residential,Wilhadistraße,,
18855,1994249249,26587060,187.99826959371762,50,1,residential,Wilhadistraße,,
18856,1994249404,1994249249,149.39900071991303,50,1,residential,Violenstraße,,
18857,1994249404,225575494,209.52503667115448,50,1,residential,Museumstraße,,
18858,1994249457,3205547798,39.54647689754469,50,1,residential,Sögestraße,,
18859,1994249457,3225545541,14.267377376726902,50,3,secondary,Am Wall,,
18860,1996314154,1996314167,12.284299363419684,50,1,secondary_link,Herdentorsteinweg,,
18861,1996314154,21638648,61.61468817672958,50,3,secondary,Herdentorsteinweg,,
18862,1996314167,2029232959,85.37885545395213,50,2,secondary,Herdentorsteinweg,,
18863,1997773036,21050532,426.66927973948214,50,2,secondary,Richard-Boljahn-Allee,,
18864,1997773036,25678382,855.5191365330847,50,2,primary,Kurfürstenallee,,
18865,2000293782,253003967,99.0000905797488,30,1,residential,Bürgermeister-Kaisen-Allee,,
18866,2000293782,303800306,53.63650947548749,30,2,residential,Albert-Bischof-Straße,,
18867,2000293782,318664136,95.92083364389111,30,2,residential,Bürgermeister-Kaisen-Allee,,
18868,2000293790,303800306,5.687153056392596,30,1,residential,Albert-Bischof-Straße,,
18869,2000293790,459070794,112.31597679820666,30,1,residential,Albert-Bischof-Straße,,
18870,2000293790,303800399,269.7712437912453,33,1,living_street,Louise-Böhm-Weg,,
18871,2000293891,252923979,120.07024463060162,30,1,residential,Kiebitzbrink,,
18872,2000293891,253003866,196.47982094938783,30,1,residential,Kiebitzbrink,,
18873,2000293891,252921858,332.85714532107835,30,1,residential,Querlandstraße,,
18874,2001379889,26666901,20.491664123333056,50,2,secondary,Julius-Brecht-Allee,,
18875,2001379889,279181488,33.233256487818586,30,1,residential,Eislebener Straße,,
18876,2001405806,2001379889,193.39238025769959,50,2,secondary,Julius-Brecht-Allee,,
18877,2001615047,294675299,8.655076271350922,50,2,unclassified,Niedersachsendamm,,
18878,2001615047,28996666,169.23060962926158,50,1,unclassified,Buntentorsdeich,,
18879,2001615047,26511662,144.1461215270263,50,2,unclassified,Niedersachsendamm,,
18880,2001650130,167061531,46.20281852781253,10,1,unclassified,Auguste-Bosse-Straße,,
18881,2003189919,167061808,71.54121277012658,30,1,residential,Sensenstraße,,
18882,2003424144,121902349,103.29188300929911,30,1,residential,Rheinallee,,
18883,2003424144,2003424147,37.31318056965678,30,1,residential,Rheinallee,,
18884,2003424147,121901853,16.357497345277967,50,2,secondary,Stuhrer Landstraße,,
18885,2003424147,121902112,125.780220064121,50,2,secondary,Stuhrer Landstraße,,
18886,2003801585,1295427539,92.36542255893407,33,1,living_street,Louise-Böhm-Weg,,
18887,2003817662,159943176,28.035200854358084,30,1,tertiary,Brüggeweg,,
18888,2003817662,167061531,83.53090583700327,30,2,tertiary,Schlengstraße,,
18889,2003817662,102890153,128.6410290348169,50,1,residential,Bruchweg,,
18890,2003817662,104471737,291.91130803307965,50,1,residential,Tägtmeyerstraße,,
18891,2003817673,48632130,10.37450346496535,30,1,tertiary,Brüggeweg,,
18892,2003817673,167062573,57.81122904742406,30,1,tertiary,Brüggeweg,,
18893,2004616408,253117977,68.67896777539693,50,2,unclassified,Bayernstraße,,
18894,2004616408,2004616409,11.750397292983614,41,1,unclassified,Bayernstraße,,
18895,2004616408,253117978,100.30371540351643,50,2,unclassified,Bayernstraße,,
18896,2004616409,2004616408,11.750397292983614,41,1,unclassified,Bayernstraße,,
18897,2004616419,1904138621,343.4175509148791,41,2,unclassified,Hohweg,,
18898,2004616419,253117889,414.3500515241805,30,2,unclassified,Adlerweg,,
18899,2004616419,30579149,324.1365908526488,30,1,unclassified,Hohweg,,
18900,2005131798,7581098906,224.60757185834,32,1,residential,Kosterkamp,,
18901,2005131798,28124199,180.86357202266134,32,1,residential,Kosterkamp,,
18902,2005131798,3565705801,126.16413273228993,32,1,residential,Kosterkamp,,
18903,2005646084,2005646087,8.696584436176972,50,2,unclassified,Hohweg,,
18904,2005646084,125347961,158.90235269869717,50,2,unclassified,Hohweg,,
18905,2005646084,1904138536,60.39982312304744,50,1,unclassified,Schongauer Straße,,
18906,2005646087,2005646084,8.696584436176972,50,2,unclassified,Hohweg,,
